team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Switzerland National Team,Switzerland,2022,Switzerland,41378,0,41378,72,90,68,40,0,30,1,3,0,6,3,1,2,4,1,1,10.25,16.00,8.33,21,5,16,5.25,5.00,5.33,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,2,2,2,2,2,1,0,0,0,67,67,67,67,67,33,0,0,0,3,2,2,2,1,1,1,75,50,50,50,25,25,25,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,1,1,1,0,0,0,67,33,33,33,0,0,0,3,3,3,2,1,1,0,75,75,75,50,25,25,0,1,1,1,0,0,0,0,100,100,100,0,0,0,0,2,2,2,2,1,1,0,67,67,67,67,33,33,0,4,1,3,20,7,13,21,9,12,5.00,7.00,4.33,5.25,9.00,4.00,3,2,1,3,2,2,4,4,2,1,1,1,1,0,0,100,100,50,25,25,25,25,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,3,3,1,1,1,1,1,0,0,100,100,33,33,33,33,33,0,0,4,3,1,1,0,0,0,100,75,25,25,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,3,2,1,1,0,0,0,100,67,33,33,0,0,0,3,1,1,1,1,1,0,75,25,25,25,25,25,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,2,1,1,1,1,1,0,67,33,33,33,33,33,0,50,100,33,9.75,8,10.33,3.75,4.00,3.67,6.00,4.00,6.67,53,12,41,13.25,12,13.67,14,4,10,6,2,4,4,1,3,3.50,4.00,3.33,1.50,2.00,1.33,3,3,3,3,1,1,0,1,25,0,33,0,0,0,1,0,1,25,0,33,0,0,0,0,0,0,1,0,1,25,0,33,4,1,3,8,1,7,2.00,1.00,2.33,3,1,2,0.75,1.00,0.67,5,0,5,1.25,0.00,1.67,4,1,1,100,25,25,6,3,3,1.50,3.00,1.00,2,1,1,50,100,33,0,0,0,2,0,2,1,0,1,25,0,33,2,1,1,1,0,1
Serbia National Team,Serbia,2022,Serbia,64741,41378,88103,54,45,60,34,30,36,2,3,3,3,5,1,4,3,1,1,6.33,2.00,8.50,10,0,10,3.33,0.00,5.00,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,100,50,50,50,0,0,0,0,0,2,1,0,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,2,2,1,1,0,0,0,67,67,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,3,1,2,11,2,9,8,0,8,3.67,2.00,4.50,2.67,0.00,4.00,1,0,0,1,1,0,3,3,3,2,1,1,1,0,0,100,100,100,67,33,33,33,0,0,1,1,1,1,1,1,1,0,0,100,100,100,100,100,100,100,0,0,2,2,2,1,0,0,0,0,0,100,100,100,50,0,0,0,0,0,3,3,2,1,1,1,0,100,100,67,33,33,33,0,1,1,1,1,1,1,0,100,100,100,100,100,100,0,2,2,1,0,0,0,0,100,100,50,0,0,0,0,2,2,1,1,0,0,0,67,67,33,33,0,0,0,1,1,1,1,0,0,0,100,100,100,100,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,11.67,13,11,3.67,5.00,3.00,8.00,8.00,8.00,43,18,25,14.33,18,12.5,5,0,5,4,0,4,3,1,2,1.67,0.00,2.50,1.33,0.00,2.00,2,1,1,1,0,1,0,1,33,0,50,1,0,1,0,0,0,0,0,0,1,0,1,33,0,50,1,1,0,33,100,0,3,1,2,6,1,5,2.00,1.00,2.50,1,0,1,0.33,0.00,0.50,5,1,4,1.67,1.00,2.00,3,2,1,100,67,33,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,33,0,50,0,0,0,2,1,1
Spain National Team,Spain,2022,Spain,40013,40013,0,40,23,180,120,180,90,7,1,1,2,8,4,4,4,2,2,6.50,8.00,5.00,5,5,0,1.25,2.50,0.00,2,2,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,50,50,50,50,50,0,0,0,0,1,1,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,3,3,3,2,1,1,0,75,75,75,50,25,25,0,2,2,2,1,0,0,0,100,100,100,50,0,0,0,1,1,1,1,1,1,0,50,50,50,50,50,50,0,1,1,1,0,0,0,0,25,25,25,0,0,0,0,1,1,1,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,10,7,3,14,9,5,2.50,3.50,1.50,3.50,4.50,2.50,1,0,0,2,1,0,4,4,2,1,0,0,0,0,0,100,100,50,25,0,0,0,0,0,2,2,1,1,0,0,0,0,0,100,100,50,50,0,0,0,0,0,2,2,1,0,0,0,0,0,0,100,100,50,0,0,0,0,0,0,2,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,4,3,2,0,0,0,0,100,75,50,0,0,0,0,2,2,1,0,0,0,0,100,100,50,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,75,100,50,12.25,13,11.5,5.75,6.50,5.00,6.50,6.50,6.50,41,21,20,10.25,10.5,10,30,17,13,11,5,6,4,2,2,7.50,8.50,6.50,2.75,2.50,3.00,4,4,4,4,3,1,1,0,25,50,0,0,0,0,0,0,0,0,0,0,1,1,0,25,50,0,1,0,1,25,0,50,4,2,2,8,6,2,2.00,3.00,1.00,5,5,0,1.25,2.50,0.00,3,1,2,0.75,0.50,1.00,3,3,1,75,75,25,5,4,1,1.25,2.00,0.50,1,1,0,25,50,0,2,1,1,1,0,1,1,1,0,25,50,0,2,1,1,2,0,2
Portugal National Team,Portugal,2022,Portugal,65665,65665,0,38,25,180,75,90,60,6,1,2,2,6,5,1,5,3,3,9.40,8.67,10.50,19,11,8,3.80,3.67,4.00,4,4,3,2,2,2,0,0,0,2,2,1,1,1,1,0,0,0,67,67,33,33,33,33,0,0,0,2,2,2,1,1,1,0,0,0,100,100,100,50,50,50,0,0,0,5,4,3,3,1,1,1,100,80,60,60,20,20,20,3,2,2,2,0,0,0,100,67,67,67,0,0,0,2,2,1,1,1,1,1,100,100,50,50,50,50,50,4,2,2,1,0,0,0,80,40,40,20,0,0,0,2,1,1,1,0,0,0,67,33,33,33,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,5,3,2,24,15,9,23,11,12,4.80,5.00,4.50,4.60,3.67,6.00,4,0,0,3,2,2,5,5,3,3,2,1,0,0,0,100,100,60,60,40,20,0,0,0,3,3,2,2,2,1,0,0,0,100,100,67,67,67,33,0,0,0,2,2,1,1,0,0,0,0,0,100,100,50,50,0,0,0,0,0,3,2,1,0,0,0,0,60,40,20,0,0,0,0,2,2,1,0,0,0,0,67,67,33,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,5,5,2,1,0,0,0,100,100,40,20,0,0,0,3,3,1,1,0,0,0,100,100,33,33,0,0,0,2,2,1,0,0,0,0,100,100,50,0,0,0,0,80,100,50,12.6,12,13.5,5.20,5.00,5.50,7.40,7.00,8.00,55,36,19,11,12,9.5,21,11,10,14,7,7,5,3,2,4.20,3.67,5.00,2.80,2.33,3.50,5,5,4,3,2,1,1,0,20,33,0,0,0,0,2,2,0,40,67,0,0,0,0,0,0,0,1,0,1,20,0,50,5,3,2,13,12,1,2.60,4.00,0.50,9,9,0,1.80,3.00,0.00,4,3,1,0.80,1.00,0.50,4,3,2,80,60,40,10,9,1,2.00,3.00,0.50,3,3,0,60,100,0,1,0,1,1,0,1,2,2,0,40,67,0,2,1,1,2,0,2
Poland National Team,Poland,2022,Poland,42539,44089,40989,120,90,180,72,90,60,2,1,2,3,5,4,1,4,2,2,9.50,9.50,9.50,27,14,13,6.75,7.00,6.50,4,4,3,2,1,0,0,0,0,2,2,2,1,0,0,0,0,0,100,100,100,50,0,0,0,0,0,2,2,1,1,1,0,0,0,0,100,100,50,50,50,0,0,0,0,2,2,1,0,0,0,0,50,50,25,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,1,1,1,0,0,0,0,50,50,50,0,0,0,0,4,4,4,3,2,1,1,100,100,100,75,50,25,25,2,2,2,1,1,1,1,100,100,100,50,50,50,50,2,2,2,2,1,0,0,100,100,100,100,50,0,0,4,2,2,25,13,12,13,6,7,6.25,6.50,6.00,3.25,3.00,3.50,4,3,1,1,0,0,4,4,3,1,1,0,0,0,0,100,100,75,25,25,0,0,0,0,2,2,1,1,1,0,0,0,0,100,100,50,50,50,0,0,0,0,2,2,2,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,4,2,1,0,0,0,0,100,50,25,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,4,2,0,0,0,0,0,100,50,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,25,50,0,8.75,7.5,10,2.75,2.00,3.50,6.00,5.50,6.50,47,24,23,11.75,12,11.5,8,1,7,1,0,1,4,2,2,2.00,0.50,3.50,0.25,0.00,0.50,3,2,2,1,0,1,1,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,0,50,4,2,2,6,3,3,1.50,1.50,1.50,2,1,1,0.50,0.50,0.50,4,2,2,1.00,1.00,1.00,3,2,1,75,50,25,4,3,1,1.00,1.50,0.50,1,1,0,25,50,0,1,0,1,2,1,1,1,0,1,25,0,50,2,1,1,2,1,1
Germany National Team,Germany,2022,Germany,54831,42608,67054,45,90,36,54,45,60,1,4,2,2,7,3,4,3,1,1,12.66,12.00,13.00,13,6,7,4.33,6.00,3.50,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,100,100,100,100,100,100,0,0,0,2,2,2,2,2,1,1,1,1,100,100,100,100,100,50,50,50,50,3,3,3,2,1,1,1,100,100,100,67,33,33,33,1,1,1,1,0,0,0,100,100,100,100,0,0,0,2,2,2,1,1,1,1,100,100,100,50,50,50,50,2,2,2,2,0,0,0,67,67,67,67,0,0,0,1,1,1,1,0,0,0,100,100,100,100,0,0,0,1,1,1,1,0,0,0,50,50,50,50,0,0,0,3,1,2,17,4,13,21,8,13,5.67,4.00,6.50,7.00,8.00,6.50,2,1,1,3,3,2,2,1,1,1,0,0,0,0,0,67,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,100,50,50,50,0,0,0,0,0,1,1,1,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,50,50,50,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,67,100,50,23.67,26,22.5,9.00,10.00,8.50,14.67,16.00,14.00,26,6,20,8.67,6,10,22,8,14,12,4,8,3,1,2,7.33,8.00,7.00,4.00,4.00,4.00,3,3,3,3,3,1,0,1,33,0,50,0,0,0,1,0,1,33,0,50,1,0,1,33,0,50,1,1,0,33,100,0,3,1,2,9,2,7,3.00,2.00,3.50,4,0,4,1.33,0.00,2.00,5,2,3,1.67,2.00,1.50,3,3,1,100,100,33,4,0,4,1.33,0.00,2.00,1,0,1,33,0,50,1,0,1,1,1,0,2,0,2,67,0,100,0,0,0,1,1,0
England National Team,England,2022,England,59582,67224,44297,35,36,30,113,90,0,6,3,2,0,8,7,1,5,4,4,7.60,7.75,7.00,13,12,1,2.60,3.00,1.00,4,2,1,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,75,50,25,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,5,3,3,2,1,1,0,100,60,60,40,20,20,0,4,2,2,1,1,1,0,100,50,50,25,25,25,0,1,1,1,1,0,0,0,100,100,100,100,0,0,0,2,1,1,1,1,0,0,40,20,20,20,20,0,0,2,1,1,1,1,0,0,50,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,18,14,4,20,17,3,3.60,3.50,4.00,4.00,4.25,3.00,0,0,0,1,1,0,4,3,1,1,0,0,0,0,0,80,60,20,20,0,0,0,0,0,3,2,1,1,0,0,0,0,0,75,50,25,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,80,60,20,0,0,0,0,3,2,1,0,0,0,0,75,50,25,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,60,50,100,13.6,12.25,19,6.80,6.50,8.00,6.80,5.75,11.00,53,44,9,10.6,11,9,11,9,2,5,4,1,5,4,1,2.20,2.25,2.00,1.00,1.00,1.00,5,3,2,1,0,2,2,0,40,50,0,0,0,0,1,1,0,20,25,0,0,0,0,0,0,0,1,1,0,20,25,0,5,4,1,11,8,3,2.20,2.00,3.00,8,5,3,1.60,1.25,3.00,3,3,0,0.60,0.75,0.00,4,3,2,80,60,40,11,8,3,2.20,2.00,3.00,3,2,1,60,50,100,2,2,0,0,0,0,2,2,0,40,50,0,3,2,1,1,1,0
Belgium National Team,Belgium,2022,Belgium,0,0,0,273,180,0,134,90,0,1,0,2,0,5,4,1,3,2,2,8.00,9.00,6.00,7,5,2,2.33,2.50,2.00,2,2,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,100,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,1,100,100,33,33,33,33,33,2,2,1,1,1,1,1,100,100,50,50,50,50,50,1,1,0,0,0,0,0,100,100,0,0,0,0,0,1,1,0,0,0,0,0,33,33,0,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,11,9,2,13,9,4,3.67,4.50,2.00,4.33,4.50,4.00,1,1,0,1,0,0,3,2,1,1,1,0,0,0,0,100,67,33,33,33,0,0,0,0,2,2,1,1,1,0,0,0,0,100,100,50,50,50,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,100,33,33,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,2,1,0,0,0,0,0,67,33,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,0,12.67,10.5,17,4.00,4.00,4.00,8.67,6.50,13.00,30,21,9,10,10.5,9,10,6,4,3,3,0,3,2,1,3.33,3.00,4.00,1.00,1.50,0.00,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,0,0.67,1.00,0.00,0,0,0,0.00,0.00,0.00,2,2,0,0.67,1.00,0.00,1,1,0,33,33,0,2,1,1,0.67,0.50,1.00,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,1,1,3,2,1
